Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount,Month Name,Day Name,age group
750,3/6/2023,CUST750,Female,35,Clothing,3,25,75,March,Monday,35-44
751,8/31/2023,CUST751,Female,42,Clothing,2,25,50,August,Thursday,35-44
752,12/9/2023,CUST752,Male,29,Clothing,2,50,100,December,Saturday,25-34
753,2/28/2023,CUST753,Female,32,Clothing,1,30,30,February,Tuesday,25-34
754,10/16/2023,CUST754,Female,43,Electronics,4,25,100,October,Monday,35-44
755,4/22/2023,CUST755,Female,58,Clothing,3,25,75,April,Saturday,55-64
756,8/27/2023,CUST756,Female,62,Electronics,4,300,1200,August,Sunday,55-64
757,12/25/2023,CUST757,Female,43,Electronics,4,300,1200,December,Monday,35-44
758,5/12/2023,CUST758,Male,64,Clothing,4,25,100,May,Friday,55-64
759,7/8/2023,CUST759,Male,49,Electronics,2,50,100,July,Saturday,45-54
760,3/27/2023,CUST760,Male,27,Beauty,1,500,500,March,Monday,25-34
761,11/7/2023,CUST761,Female,33,Clothing,1,500,500,November,Tuesday,25-34
762,11/7/2023,CUST762,Female,24,Electronics,2,25,50,November,Tuesday,18-24
763,2/28/2023,CUST763,Male,34,Clothing,2,25,50,February,Tuesday,25-34
764,3/25/2023,CUST764,Female,40,Clothing,1,25,25,March,Saturday,35-44
765,6/9/2023,CUST765,Male,43,Clothing,4,50,200,June,Friday,35-44
766,2/25/2023,CUST766,Male,38,Electronics,3,300,900,February,Saturday,35-44
767,10/24/2023,CUST767,Male,39,Beauty,3,25,75,October,Tuesday,35-44
768,1/14/2023,CUST768,Female,24,Beauty,3,25,75,January,Saturday,18-24
769,6/9/2023,CUST769,Female,31,Electronics,4,30,120,June,Friday,25-34
770,10/22/2023,CUST770,Male,32,Clothing,1,50,50,October,Sunday,25-34
771,12/13/2023,CUST771,Male,24,Electronics,2,25,50,December,Wednesday,18-24
772,7/12/2023,CUST772,Male,26,Electronics,1,30,30,July,Wednesday,25-34
773,7/23/2023,CUST773,Male,25,Electronics,4,500,2000,July,Sunday,25-34
774,4/12/2023,CUST774,Female,40,Clothing,2,25,50,April,Wednesday,35-44
775,2/8/2023,CUST775,Female,46,Electronics,4,25,100,February,Wednesday,45-54
776,10/31/2023,CUST776,Male,35,Clothing,3,30,90,October,Tuesday,35-44
777,12/20/2023,CUST777,Male,48,Electronics,3,50,150,December,Wednesday,45-54
778,11/18/2023,CUST778,Female,47,Beauty,4,25,100,November,Saturday,45-54
779,5/5/2023,CUST779,Female,56,Electronics,2,500,1000,May,Friday,55-64
780,2/22/2023,CUST780,Male,52,Electronics,2,25,50,February,Wednesday,45-54
781,12/23/2023,CUST781,Male,35,Beauty,1,500,500,December,Saturday,35-44
782,6/4/2023,CUST782,Male,59,Clothing,3,300,900,June,Sunday,55-64
783,12/17/2023,CUST783,Female,56,Clothing,1,300,300,December,Sunday,55-64
784,11/4/2023,CUST784,Female,34,Electronics,1,500,500,November,Saturday,25-34
785,3/3/2023,CUST785,Female,31,Beauty,4,50,200,March,Friday,25-34
786,10/17/2023,CUST786,Male,48,Clothing,4,25,100,October,Tuesday,45-54
787,1/22/2023,CUST787,Male,41,Electronics,1,25,25,January,Sunday,35-44
788,6/27/2023,CUST788,Female,52,Beauty,3,300,900,June,Tuesday,45-54
789,9/30/2023,CUST789,Female,61,Clothing,4,500,2000,September,Saturday,55-64
790,8/8/2023,CUST790,Male,62,Clothing,1,25,25,August,Tuesday,55-64
791,12/5/2023,CUST791,Female,51,Beauty,1,25,25,December,Tuesday,45-54
792,7/9/2023,CUST792,Female,20,Beauty,1,50,50,July,Sunday,18-24
793,2/5/2023,CUST793,Male,54,Beauty,1,30,30,February,Sunday,45-54
794,9/17/2023,CUST794,Female,60,Beauty,1,300,300,September,Sunday,55-64
795,11/28/2023,CUST795,Male,57,Electronics,1,300,300,November,Tuesday,55-64
796,6/24/2023,CUST796,Male,43,Beauty,4,30,120,June,Saturday,35-44
797,1/7/2023,CUST797,Male,40,Clothing,3,25,75,January,Saturday,35-44
798,8/4/2023,CUST798,Male,61,Clothing,1,50,50,August,Friday,55-64
799,9/8/2023,CUST799,Male,56,Electronics,2,50,100,September,Friday,55-64
800,2/24/2023,CUST800,Male,32,Clothing,4,300,1200,February,Friday,25-34
801,8/10/2023,CUST801,Male,21,Clothing,4,50,200,August,Thursday,18-24
802,7/5/2023,CUST802,Female,46,Beauty,1,30,30,July,Wednesday,45-54
803,11/22/2023,CUST803,Male,39,Clothing,4,25,100,November,Wednesday,35-44
804,8/24/2023,CUST804,Male,42,Electronics,1,30,30,August,Thursday,35-44
805,12/29/2023,CUST805,Female,30,Beauty,3,500,1500,December,Friday,25-34
806,3/20/2023,CUST806,Female,35,Beauty,3,300,900,March,Monday,35-44
807,8/11/2023,CUST807,Female,50,Electronics,4,50,200,August,Friday,45-54
808,4/1/2023,CUST808,Male,33,Beauty,4,500,2000,April,Saturday,25-34
809,9/25/2023,CUST809,Female,62,Beauty,2,50,100,September,Monday,55-64
810,11/30/2023,CUST810,Male,59,Electronics,4,25,100,November,Thursday,55-64
811,5/19/2023,CUST811,Male,61,Beauty,2,25,50,May,Friday,55-64
812,11/12/2023,CUST812,Male,19,Electronics,3,25,75,November,Sunday,18-24
813,10/3/2023,CUST813,Male,52,Electronics,3,50,150,October,Tuesday,45-54
814,9/5/2023,CUST814,Female,59,Clothing,1,500,500,September,Tuesday,55-64
815,8/27/2023,CUST815,Female,51,Clothing,3,25,75,August,Sunday,45-54
816,8/12/2023,CUST816,Male,47,Beauty,2,500,1000,August,Saturday,45-54
817,10/31/2023,CUST817,Male,30,Beauty,4,50,200,October,Tuesday,25-34
818,5/18/2023,CUST818,Male,30,Electronics,1,500,500,May,Thursday,25-34
819,6/15/2023,CUST819,Female,35,Beauty,2,50,100,June,Thursday,35-44
820,5/6/2023,CUST820,Male,49,Electronics,4,50,200,May,Saturday,45-54
821,2/14/2023,CUST821,Male,49,Electronics,1,300,300,February,Tuesday,45-54
822,5/23/2023,CUST822,Female,52,Beauty,3,50,150,May,Tuesday,45-54
823,8/19/2023,CUST823,Female,56,Electronics,2,50,100,August,Saturday,55-64
824,5/5/2023,CUST824,Male,63,Clothing,4,30,120,May,Friday,55-64
825,8/26/2023,CUST825,Female,46,Beauty,1,25,25,August,Saturday,45-54
826,10/19/2023,CUST826,Female,46,Clothing,1,300,300,October,Thursday,45-54
827,11/9/2023,CUST827,Male,61,Beauty,3,300,900,November,Thursday,55-64
828,12/9/2023,CUST828,Female,33,Electronics,4,300,1200,December,Saturday,25-34
829,7/14/2023,CUST829,Male,61,Beauty,3,30,90,July,Friday,55-64
830,6/22/2023,CUST830,Female,64,Clothing,3,50,150,June,Thursday,55-64
831,1/15/2023,CUST831,Male,27,Electronics,4,25,100,January,Sunday,25-34
832,9/11/2023,CUST832,Male,47,Beauty,4,500,2000,September,Monday,45-54
833,6/16/2023,CUST833,Male,42,Beauty,4,50,200,June,Friday,35-44
834,4/4/2023,CUST834,Female,56,Beauty,2,30,60,April,Tuesday,55-64
835,9/7/2023,CUST835,Male,37,Clothing,4,50,200,September,Thursday,35-44
836,4/19/2023,CUST836,Female,22,Clothing,1,50,50,April,Wednesday,18-24
837,7/1/2023,CUST837,Male,18,Beauty,3,30,90,July,Saturday,18-24
838,5/13/2023,CUST838,Male,47,Electronics,2,300,600,May,Saturday,45-54
839,6/24/2023,CUST839,Female,20,Electronics,4,300,1200,June,Saturday,18-24
840,5/24/2023,CUST840,Male,62,Clothing,2,25,50,May,Wednesday,55-64
841,11/2/2023,CUST841,Male,31,Electronics,4,25,100,November,Thursday,25-34
842,12/26/2023,CUST842,Female,47,Clothing,2,300,600,December,Tuesday,45-54
843,5/22/2023,CUST843,Male,21,Beauty,3,500,1500,May,Monday,18-24
844,10/12/2023,CUST844,Male,35,Clothing,3,50,150,October,Thursday,35-44
845,1/6/2023,CUST845,Male,54,Clothing,1,500,500,January,Friday,45-54
846,9/22/2023,CUST846,Male,42,Beauty,1,50,50,September,Friday,35-44
847,4/8/2023,CUST847,Female,18,Electronics,4,300,1200,April,Saturday,18-24
848,2/13/2023,CUST848,Female,63,Clothing,3,25,75,February,Monday,55-64
849,5/4/2023,CUST849,Male,32,Clothing,2,25,50,May,Thursday,25-34
850,7/28/2023,CUST850,Female,26,Beauty,2,500,1000,July,Friday,25-34
851,9/8/2023,CUST851,Male,32,Electronics,2,25,50,September,Friday,25-34
852,10/12/2023,CUST852,Female,41,Clothing,1,300,300,October,Thursday,35-44
853,5/4/2023,CUST853,Male,21,Beauty,2,500,1000,May,Thursday,18-24
854,12/20/2023,CUST854,Male,29,Clothing,1,50,50,December,Wednesday,25-34
855,9/1/2023,CUST855,Male,54,Beauty,1,25,25,September,Friday,45-54
856,11/27/2023,CUST856,Male,54,Electronics,4,30,120,November,Monday,45-54
857,12/31/2023,CUST857,Male,60,Electronics,2,25,50,December,Sunday,55-64
858,9/9/2023,CUST858,Male,23,Electronics,2,50,100,September,Saturday,18-24
859,8/18/2023,CUST859,Female,56,Electronics,3,500,1500,August,Friday,55-64
860,1/9/2023,CUST860,Male,63,Clothing,4,50,200,January,Monday,55-64
861,2/17/2023,CUST861,Female,41,Clothing,3,30,90,February,Friday,35-44
862,5/31/2023,CUST862,Male,28,Electronics,4,300,1200,May,Wednesday,25-34
863,4/24/2023,CUST863,Female,30,Electronics,2,25,50,April,Monday,25-34
864,7/27/2023,CUST864,Female,51,Electronics,1,500,500,July,Thursday,45-54
865,12/21/2023,CUST865,Female,42,Clothing,1,300,300,December,Thursday,35-44
866,5/5/2023,CUST866,Male,24,Electronics,1,50,50,May,Friday,18-24
867,6/6/2023,CUST867,Male,21,Electronics,1,500,500,June,Tuesday,18-24
868,12/6/2023,CUST868,Female,25,Electronics,1,300,300,December,Wednesday,25-34
869,10/25/2023,CUST869,Male,37,Beauty,3,500,1500,October,Wednesday,35-44
870,7/8/2023,CUST870,Female,46,Electronics,4,30,120,July,Saturday,45-54
871,8/31/2023,CUST871,Male,62,Beauty,2,30,60,August,Thursday,55-64
872,10/11/2023,CUST872,Female,63,Beauty,3,25,75,October,Wednesday,55-64
873,9/29/2023,CUST873,Female,27,Electronics,4,25,100,September,Friday,25-34
874,6/26/2023,CUST874,Male,60,Beauty,1,30,30,June,Monday,55-64
875,8/6/2023,CUST875,Female,51,Electronics,4,500,2000,August,Sunday,45-54
876,10/9/2023,CUST876,Male,43,Clothing,4,30,120,October,Monday,35-44
877,6/19/2023,CUST877,Female,58,Clothing,1,25,25,June,Monday,55-64
878,6/30/2023,CUST878,Female,20,Clothing,1,30,30,June,Friday,18-24
879,12/26/2023,CUST879,Male,23,Clothing,1,30,30,December,Tuesday,18-24
880,8/21/2023,CUST880,Male,22,Beauty,2,500,1000,August,Monday,18-24
881,5/19/2023,CUST881,Male,22,Electronics,1,300,300,May,Friday,18-24
882,6/6/2023,CUST882,Female,64,Electronics,2,25,50,June,Tuesday,55-64
883,5/9/2023,CUST883,Male,40,Electronics,1,500,500,May,Tuesday,35-44
884,4/29/2023,CUST884,Female,26,Clothing,2,30,60,April,Saturday,25-34
885,3/3/2023,CUST885,Female,52,Clothing,4,30,120,March,Friday,45-54
886,4/9/2023,CUST886,Male,37,Electronics,3,300,900,April,Sunday,35-44
887,6/11/2023,CUST887,Male,59,Clothing,4,25,100,June,Sunday,55-64
888,3/3/2023,CUST888,Female,52,Electronics,4,25,100,March,Friday,45-54
889,10/2/2023,CUST889,Female,35,Electronics,1,50,50,October,Monday,35-44
890,12/20/2023,CUST890,Male,34,Electronics,2,25,50,December,Wednesday,25-34
891,4/5/2023,CUST891,Male,41,Electronics,3,300,900,April,Wednesday,35-44
892,4/9/2023,CUST892,Male,20,Electronics,1,50,50,April,Sunday,18-24
893,4/21/2023,CUST893,Male,49,Electronics,1,50,50,April,Friday,45-54
894,9/5/2023,CUST894,Male,52,Electronics,1,30,30,September,Tuesday,45-54
895,5/22/2023,CUST895,Female,55,Clothing,4,30,120,May,Monday,55-64
896,10/29/2023,CUST896,Female,30,Electronics,2,25,50,October,Sunday,25-34
897,9/26/2023,CUST897,Female,64,Electronics,2,50,100,September,Tuesday,55-64
898,11/2/2023,CUST898,Female,42,Clothing,3,30,90,November,Thursday,35-44
899,5/25/2023,CUST899,Male,26,Clothing,2,300,600,May,Thursday,25-34
900,2/21/2023,CUST900,Male,21,Clothing,2,30,60,February,Tuesday,18-24
901,4/10/2023,CUST901,Male,31,Electronics,1,30,30,April,Monday,25-34
902,6/1/2023,CUST902,Female,54,Beauty,1,50,50,June,Thursday,45-54
903,4/27/2023,CUST903,Female,51,Beauty,4,50,200,April,Thursday,45-54
904,7/4/2023,CUST904,Male,28,Clothing,1,500,500,July,Tuesday,25-34
905,4/2/2023,CUST905,Male,58,Beauty,1,300,300,April,Sunday,55-64
906,6/4/2023,CUST906,Female,20,Clothing,1,50,50,June,Sunday,18-24
907,1/8/2023,CUST907,Female,45,Electronics,1,25,25,January,Sunday,45-54
908,12/29/2023,CUST908,Male,46,Beauty,4,300,1200,December,Friday,45-54
909,10/1/2023,CUST909,Male,26,Electronics,1,300,300,October,Sunday,25-34
910,3/6/2023,CUST910,Female,20,Beauty,3,50,150,March,Monday,18-24
911,5/21/2023,CUST911,Male,42,Electronics,3,300,900,May,Sunday,35-44
912,1/24/2023,CUST912,Male,51,Beauty,3,50,150,January,Tuesday,45-54
913,1/28/2023,CUST913,Male,29,Electronics,3,30,90,January,Saturday,25-34
914,10/11/2023,CUST914,Female,59,Electronics,1,500,500,October,Wednesday,55-64
915,5/30/2023,CUST915,Female,26,Beauty,3,30,90,May,Tuesday,25-34
916,12/24/2023,CUST916,Female,32,Electronics,1,50,50,December,Sunday,25-34
917,3/6/2023,CUST917,Female,57,Electronics,4,50,200,March,Monday,55-64
918,11/23/2023,CUST918,Female,42,Electronics,3,30,90,November,Thursday,35-44
919,9/9/2023,CUST919,Female,22,Beauty,2,25,50,September,Saturday,18-24
920,2/22/2023,CUST920,Female,28,Beauty,3,25,75,February,Wednesday,25-34
921,1/7/2023,CUST921,Male,51,Electronics,3,25,75,January,Saturday,45-54
922,10/21/2023,CUST922,Male,41,Electronics,1,50,50,October,Saturday,35-44
923,5/26/2023,CUST923,Male,32,Beauty,3,300,900,May,Friday,25-34
924,8/29/2023,CUST924,Male,55,Beauty,2,50,100,August,Tuesday,55-64
925,9/3/2023,CUST925,Male,25,Electronics,1,300,300,September,Sunday,25-34
926,8/14/2023,CUST926,Male,22,Electronics,1,30,30,August,Monday,18-24
927,6/24/2023,CUST927,Male,43,Electronics,4,500,2000,June,Saturday,35-44
928,4/5/2023,CUST928,Female,35,Clothing,4,300,1200,April,Wednesday,35-44
929,1/27/2023,CUST929,Female,23,Beauty,3,25,75,January,Friday,18-24
930,5/10/2023,CUST930,Male,54,Clothing,4,50,200,May,Wednesday,45-54
931,9/2/2023,CUST931,Male,30,Beauty,4,30,120,September,Saturday,25-34
932,2/28/2023,CUST932,Female,45,Beauty,4,25,100,February,Tuesday,45-54
933,2/3/2023,CUST933,Male,22,Beauty,1,30,30,February,Friday,18-24
934,7/25/2023,CUST934,Male,30,Beauty,1,500,500,July,Tuesday,25-34
935,9/9/2023,CUST935,Female,34,Beauty,1,50,50,September,Saturday,25-34
936,2/7/2023,CUST936,Male,57,Beauty,4,50,200,February,Tuesday,55-64
937,10/23/2023,CUST937,Female,62,Beauty,1,500,500,October,Monday,55-64
938,11/19/2023,CUST938,Male,49,Clothing,4,50,200,November,Sunday,45-54
939,12/18/2023,CUST939,Female,46,Electronics,1,300,300,December,Monday,45-54
940,1/28/2023,CUST940,Female,20,Electronics,1,30,30,January,Saturday,18-24
941,3/19/2023,CUST941,Female,57,Clothing,2,25,50,March,Sunday,55-64
942,3/18/2023,CUST942,Male,51,Clothing,3,500,1500,March,Saturday,45-54
943,10/16/2023,CUST943,Female,57,Clothing,4,300,1200,October,Monday,55-64
944,6/5/2023,CUST944,Male,44,Clothing,2,25,50,June,Monday,35-44
945,2/13/2023,CUST945,Male,30,Beauty,1,25,25,February,Monday,25-34
946,5/8/2023,CUST946,Male,62,Electronics,4,500,2000,May,Monday,55-64
947,3/2/2023,CUST947,Male,50,Beauty,1,300,300,March,Thursday,45-54
948,10/13/2023,CUST948,Female,23,Electronics,3,25,75,October,Friday,18-24
949,8/2/2023,CUST949,Female,41,Electronics,2,25,50,August,Wednesday,35-44
950,11/7/2023,CUST950,Male,36,Clothing,3,300,900,November,Tuesday,35-44
951,11/2/2023,CUST951,Male,33,Beauty,2,50,100,November,Thursday,25-34
952,11/13/2023,CUST952,Female,57,Clothing,1,25,25,November,Monday,55-64
953,4/26/2023,CUST953,Male,45,Beauty,3,30,90,April,Wednesday,45-54
954,9/25/2023,CUST954,Female,50,Electronics,3,300,900,September,Monday,45-54
955,7/14/2023,CUST955,Male,58,Clothing,1,25,25,July,Friday,55-64
956,8/19/2023,CUST956,Male,30,Clothing,3,500,1500,August,Saturday,25-34
957,8/15/2023,CUST957,Female,60,Electronics,4,30,120,August,Tuesday,55-64
958,6/2/2023,CUST958,Male,62,Electronics,2,25,50,June,Friday,55-64
959,10/29/2023,CUST959,Female,42,Electronics,2,30,60,October,Sunday,35-44
960,8/8/2023,CUST960,Male,59,Clothing,2,30,60,August,Tuesday,55-64
961,6/6/2023,CUST961,Male,53,Beauty,4,50,200,June,Tuesday,45-54
962,10/19/2023,CUST962,Male,44,Clothing,2,30,60,October,Thursday,35-44
963,11/14/2023,CUST963,Female,55,Beauty,1,50,50,November,Tuesday,55-64
964,1/31/2023,CUST964,Male,24,Clothing,3,300,900,January,Tuesday,18-24
965,11/9/2023,CUST965,Male,22,Clothing,4,50,200,November,Thursday,18-24
966,2/20/2023,CUST966,Male,60,Electronics,2,500,1000,February,Monday,55-64
967,4/17/2023,CUST967,Male,62,Beauty,1,25,25,April,Monday,55-64
968,11/17/2023,CUST968,Female,48,Clothing,3,300,900,November,Friday,45-54
969,4/19/2023,CUST969,Female,40,Clothing,3,300,900,April,Wednesday,35-44
970,5/16/2023,CUST970,Male,59,Electronics,4,500,2000,May,Tuesday,55-64
971,12/5/2023,CUST971,Female,27,Electronics,4,50,200,December,Tuesday,25-34
972,2/11/2023,CUST972,Male,49,Beauty,4,25,100,February,Saturday,45-54
973,3/22/2023,CUST973,Male,60,Clothing,1,50,50,March,Wednesday,55-64
974,5/3/2023,CUST974,Male,47,Beauty,1,30,30,May,Wednesday,45-54
975,3/30/2023,CUST975,Female,56,Clothing,4,50,200,March,Thursday,55-64
976,10/10/2023,CUST976,Female,48,Beauty,2,300,600,October,Tuesday,45-54
977,2/8/2023,CUST977,Female,35,Electronics,3,25,75,February,Wednesday,35-44
978,3/22/2023,CUST978,Female,53,Clothing,3,50,150,March,Wednesday,45-54
979,1/2/2023,CUST979,Female,19,Beauty,1,25,25,January,Monday,18-24
980,7/29/2023,CUST980,Female,31,Electronics,3,25,75,July,Saturday,25-34
981,8/19/2023,CUST981,Female,30,Electronics,2,30,60,August,Saturday,25-34
982,12/19/2023,CUST982,Female,46,Beauty,3,30,90,December,Tuesday,45-54
983,11/1/2023,CUST983,Female,29,Clothing,1,300,300,November,Wednesday,25-34
984,8/29/2023,CUST984,Male,56,Clothing,1,500,500,August,Tuesday,55-64
985,5/30/2023,CUST985,Female,19,Electronics,2,25,50,May,Tuesday,18-24
986,1/17/2023,CUST986,Female,49,Clothing,2,500,1000,January,Tuesday,45-54
987,4/29/2023,CUST987,Female,30,Clothing,3,300,900,April,Saturday,25-34
988,5/28/2023,CUST988,Female,63,Clothing,3,25,75,May,Sunday,55-64
989,12/28/2023,CUST989,Female,44,Electronics,1,25,25,December,Thursday,35-44
990,5/25/2023,CUST990,Female,58,Beauty,2,500,1000,May,Thursday,55-64
991,12/26/2023,CUST991,Female,34,Clothing,2,50,100,December,Tuesday,25-34
992,8/21/2023,CUST992,Female,57,Electronics,2,30,60,August,Monday,55-64
993,2/6/2023,CUST993,Female,48,Electronics,3,50,150,February,Monday,45-54
994,12/18/2023,CUST994,Female,51,Beauty,2,500,1000,December,Monday,45-54
995,4/30/2023,CUST995,Female,41,Clothing,1,30,30,April,Sunday,35-44
996,5/16/2023,CUST996,Male,62,Clothing,1,50,50,May,Tuesday,55-64
997,11/17/2023,CUST997,Male,52,Beauty,3,30,90,November,Friday,45-54
998,10/29/2023,CUST998,Female,23,Beauty,4,25,100,October,Sunday,18-24
999,12/5/2023,CUST999,Female,36,Electronics,3,50,150,December,Tuesday,35-44
1000,4/12/2023,CUST1000,Male,47,Electronics,4,30,120,April,Wednesday,45-54
